"","plot.id","easting","northing","scam","ivfr","c4","phau","spcy","tyla","dead","bare_water","band2","band3","band4","band5","ndvi","evi","ndwi","savi"
"936",209,365736.069,4303948.984,0,3,5,0,0,0,0,0,306,534,449,2557,0.701264138389887,1.7834179357022,-0.65448075056616,1.05137157107232
"937",210,365736.013,4303969.023,0,0,0,6,0,0,3,0,253,474,374,2413,0.731611051309652,1.84792459670111,-0.671631451333564,1.0968262506724
"938",211,365736.07,4303989.001,0,1,0,6,0,0,3,3,253,474,374,2413,0.731611051309652,1.84792459670111,-0.671631451333564,1.0968262506724
"939",212,365735.856,4304009.329,0,4,5,1,0,0,2,0,253,474,374,2413,0.731611051309652,1.84792459670111,-0.671631451333564,1.0968262506724
"940",212,365735.856,4304009.329,0,4,0,3,2,0,2,3,253,474,374,2413,0.731611051309652,1.84792459670111,-0.671631451333564,1.0968262506724
"941",213,365735.942,4304028.916,0,4,5,0,0,0,2,0,275,509,405,2208,0.690011481056257,1.75082540299087,-0.625322046374678,1.03442340791738
"942",213,365735.942,4304028.916,0,4,0,3,2,0,2,3,275,509,405,2208,0.690011481056257,1.75082540299087,-0.625322046374678,1.03442340791738
"943",213,365735.942,4304028.916,0,4,4,3,0,0,3,1,275,509,405,2208,0.690011481056257,1.75082540299087,-0.625322046374678,1.03442340791738
"944",214,365735.95,4304049.001,2,6,0,0,0,0,2,0,275,509,405,2208,0.690011481056257,1.75082540299087,-0.625322046374678,1.03442340791738
"945",214,365735.95,4304049.001,0,4,4,3,0,0,3,1,275,509,405,2208,0.690011481056257,1.75082540299087,-0.625322046374678,1.03442340791738
"946",214,365735.95,4304049.001,0,0,1,4,0,0,3,0,275,509,405,2208,0.690011481056257,1.75082540299087,-0.625322046374678,1.03442340791738
"947",215,365735.961,4304068.899,0,0,0,4,0,0,1,2,241,494,379,2256,0.712333965844402,1.72423295976484,-0.640727272727273,1.06789304001517
"948",215,365735.961,4304068.899,0,0,1,4,0,0,3,0,241,494,379,2256,0.712333965844402,1.72423295976484,-0.640727272727273,1.06789304001517
"949",215,365735.961,4304068.899,0,4,0,3,0,0,2,2,241,494,379,2256,0.712333965844402,1.72423295976484,-0.640727272727273,1.06789304001517
