"","plot.id","easting","northing","scam","ivfr","c4","phau","spcy","tyla","dead","bare_water","band2","band3","band4","band5","ndvi","evi","ndwi","savi"
"373",208,365735.982,4303928.927,0,3,5,0,0,0,0,0,252,568,354,3423,0.812549642573471,2.09860503282276,-0.715359559007767,1.21834061135371
"374",208,365735.982,4303928.927,4,0,3,0,0,0,5,0,252,568,354,3423,0.812549642573471,2.09860503282276,-0.715359559007767,1.21834061135371
"375",209,365736.069,4303948.984,0,3,5,0,0,0,0,0,281,541,346,3325,0.811495505311904,2.2619589977221,-0.720124159337817,1.21674608577263
"376",210,365736.013,4303969.023,0,0,0,6,0,0,3,0,245,483,298,3014,0.820048309178744,2.29120971823857,-0.723763225621962,1.22951561792666
"377",211,365736.07,4303989.001,0,1,0,6,0,0,3,3,245,483,298,3014,0.820048309178744,2.29120971823857,-0.723763225621962,1.22951561792666
"378",212,365735.856,4304009.329,0,4,5,1,0,0,2,0,245,483,298,3014,0.820048309178744,2.29120971823857,-0.723763225621962,1.22951561792666
"379",212,365735.856,4304009.329,0,4,0,3,2,0,2,3,245,483,298,3014,0.820048309178744,2.29120971823857,-0.723763225621962,1.22951561792666
"380",213,365735.942,4304028.916,0,4,5,0,0,0,2,0,242,599,356,3249,0.80249653259362,2.02647800504343,-0.688669438669439,1.20324414252045
"381",213,365735.942,4304028.916,0,4,0,3,2,0,2,3,242,599,356,3249,0.80249653259362,2.02647800504343,-0.688669438669439,1.20324414252045
"382",213,365735.942,4304028.916,0,4,4,3,0,0,3,1,242,599,356,3249,0.80249653259362,2.02647800504343,-0.688669438669439,1.20324414252045
"383",214,365735.95,4304049.001,2,6,0,0,0,0,2,0,242,599,356,3249,0.80249653259362,2.02647800504343,-0.688669438669439,1.20324414252045
"384",214,365735.95,4304049.001,0,4,4,3,0,0,3,1,242,599,356,3249,0.80249653259362,2.02647800504343,-0.688669438669439,1.20324414252045
"385",214,365735.95,4304049.001,0,0,1,4,0,0,3,0,242,599,356,3249,0.80249653259362,2.02647800504343,-0.688669438669439,1.20324414252045
"386",215,365735.961,4304068.899,0,0,0,4,0,0,1,2,203,523,302,3261,0.830479932641033,2.08409635159882,-0.723572938689218,1.24519567961846
"387",215,365735.961,4304068.899,0,0,1,4,0,0,3,0,203,523,302,3261,0.830479932641033,2.08409635159882,-0.723572938689218,1.24519567961846
"388",215,365735.961,4304068.899,0,4,0,3,0,0,2,2,203,523,302,3261,0.830479932641033,2.08409635159882,-0.723572938689218,1.24519567961846
"389",216,365735.999,4304089.022,0,0,0,6,3,0,0,2,157,455,251,3288,0.85815202034473,2.09998617065413,-0.756879508415709,1.28668267193899
"390",219,365756.068,4303869.047,1,4,0,2,3,0,2,3,226,538,366,3322,0.801518438177874,1.93354264782836,-0.721243523316062,1.20178886027917
"391",220,365755.997,4303889.061,3,0,4,0,0,0,4,0,248,585,383,3489,0.802169421487603,1.97784004075395,-0.712812960235641,1.20278817606816
"392",220,365755.997,4303889.061,1,5,5,0,0,0,2,0,248,585,383,3489,0.802169421487603,1.97784004075395,-0.712812960235641,1.20278817606816
"393",221,365756.028,4303908.913,1,5,5,0,0,0,2,0,273,607,393,3411,0.793375394321767,2.02795323209246,-0.697859631657541,1.18959400867166
"394",221,365756.028,4303908.913,0,2,0,5,0,0,2,4,273,607,393,3411,0.793375394321767,2.02795323209246,-0.697859631657541,1.18959400867166
